,city_id,city_name,cloudiness_pct,country_cd,date,humidity,city_lat,city_lng,max_temp,wind_speed,date_time
244,3690572,Acandí,79,CO,1621361577,76,8.5063,-77.2778,84.6,5.21,2021-05-18 18:12:57
245,5108219,Beacon,40,US,1621361577,58,41.5048,-73.9696,81.84,4.79,2021-05-18 18:12:57
246,368246,Raja,73,SS,1621361578,84,8.4596,25.678,74.71,8.43,2021-05-18 18:12:58
247,5920288,Charlottetown,90,CA,1621361397,68,46.2352,-63.1267,62.78,13.0,2021-05-18 18:09:57
248,4021858,Guerrero Negro,97,MX,1621361578,67,27.9769,-114.0611,66.0,18.86,2021-05-18 18:12:58
249,2026786,Berezovyy,98,RU,1621361534,95,51.6667,135.7,46.29,1.14,2021-05-18 18:12:14
250,2172880,Byron Bay,91,AU,1621361579,83,-28.65,153.6167,63.05,6.44,2021-05-18 18:12:59
251,1153080,Kanchanaburi,73,TH,1621361579,90,14.6333,99.1,78.4,3.49,2021-05-18 18:12:59
252,4080555,Northport,75,US,1621361580,61,33.229,-87.5772,78.62,9.22,2021-05-18 18:13:00
253,6620339,Karratha,81,AU,1621361580,60,-20.7377,116.8463,75.27,5.41,2021-05-18 18:13:00
254,1337619,Ugoofaaru,30,MV,1621361580,77,5.6667,73.0,83.8,14.81,2021-05-18 18:13:00
255,2026023,Bukachacha,56,RU,1621361581,33,52.9833,116.9167,31.78,1.48,2021-05-18 18:13:01
256,2068110,Kununurra,35,AU,1621361581,76,-15.7667,128.7333,55.38,2.3,2021-05-18 18:13:01
257,2180815,Tuatapere,100,NZ,1621361582,91,-46.1333,167.6833,48.81,12.91,2021-05-18 18:13:02
258,3382160,Cayenne,75,GF,1621361582,83,4.9333,-52.3333,86.04,3.0,2021-05-18 18:13:02
259,1803567,Linfen,97,CN,1621361582,43,36.0889,111.5189,68.13,2.26,2021-05-18 18:13:02
260,3614835,Barra Patuca,70,HN,1621361583,55,15.8,-84.2833,87.84,12.93,2021-05-18 18:13:03
261,3408368,Acaraú,36,BR,1621361583,72,-2.8856,-40.12,83.86,9.33,2021-05-18 18:13:03
262,563471,Energetik,72,RU,1621361584,68,51.7445,58.7934,65.35,7.31,2021-05-18 18:13:04
263,2305537,Agogo,99,GH,1621361584,68,6.8,-1.0819,80.64,5.46,2021-05-18 18:13:04
264,2171722,Charters Towers,81,AU,1621361584,87,-20.1,146.2667,60.85,10.45,2021-05-18 18:13:04
265,1505579,Inta,73,RU,1621361585,47,66.0317,60.1659,49.14,6.44,2021-05-18 18:13:05
266,1568574,Qui Nhon,72,VN,1621361585,89,13.7667,109.2333,79.83,5.35,2021-05-18 18:13:05
267,3401845,Conceição do Araguaia,75,BR,1621361585,51,-8.2578,-49.2647,89.73,3.4,2021-05-18 18:13:05
268,123941,Mīnāb,53,IR,1621361586,28,27.1467,57.0801,94.5,6.29,2021-05-18 18:13:06
269,5110365,Broome,40,US,1621361586,40,42.2506,-75.833,78.19,1.99,2021-05-18 18:13:06
270,1809263,Guozhen,100,CN,1621361587,56,34.3659,107.359,66.22,2.84,2021-05-18 18:13:07
271,2084442,Vanimo,54,PG,1621361587,92,-2.6741,141.3028,77.83,4.65,2021-05-18 18:13:07
272,3466993,Caarapó,1,BR,1621361587,30,-22.6342,-54.8222,84.78,5.66,2021-05-18 18:13:07
273,1519924,Kushmurun,91,KZ,1621361588,61,52.4503,64.6311,66.47,13.44,2021-05-18 18:13:08
274,3221033,Basse,20,DE,1621361588,90,52.5518,9.5069,57.4,5.48,2021-05-18 18:13:08
275,6111696,Port-Cartier,100,CA,1621361589,84,50.0334,-66.8654,50.22,5.91,2021-05-18 18:13:09
276,4513583,Hamilton,20,US,1621361550,85,39.1834,-84.5333,74.64,5.28,2021-05-18 18:12:30
277,2155742,Narrabri,0,AU,1621361589,78,-30.3167,149.7833,45.52,1.99,2021-05-18 18:13:09
278,3148133,Larsnes,100,NO,1621361590,89,62.2028,5.5773,51.85,7.07,2021-05-18 18:13:10
279,3466704,Castro,0,BR,1621361590,42,-24.7911,-50.0119,65.55,5.57,2021-05-18 18:13:10
280,3894426,Coyhaique,90,CL,1621361590,87,-45.5752,-72.0662,48.31,0.0,2021-05-18 18:13:10
281,5686121,Whitefish,40,US,1621361300,41,48.4111,-114.3376,62.35,18.95,2021-05-18 18:08:20
282,1523662,Kachīry,83,KZ,1621361591,76,53.0675,76.1036,61.12,1.9,2021-05-18 18:13:11
283,1806535,Huzhou,92,CN,1621361591,95,30.8703,120.0933,64.98,3.8,2021-05-18 18:13:11
284,1106677,Bambous Virieux,20,MU,1621361592,69,-20.3428,57.7575,75.22,8.7,2021-05-18 18:13:12
285,3374210,São Filipe,74,CV,1621361592,69,14.8961,-24.4956,76.12,7.43,2021-05-18 18:13:12
286,2136825,Isangel,99,VU,1621361592,86,-19.55,169.2667,75.06,16.42,2021-05-18 18:13:12
287,3175096,Laas,97,IT,1621361593,97,46.6166,10.7002,60.71,2.71,2021-05-18 18:13:13
288,4845585,Westport,40,US,1621361593,46,41.1415,-73.3579,82.85,7.61,2021-05-18 18:13:13
289,2063036,Port Lincoln,98,AU,1621361594,40,-34.7333,135.8667,57.52,11.56,2021-05-18 18:13:14
290,2012530,Zhigansk,100,RU,1621361594,74,66.7697,123.3711,30.97,8.41,2021-05-18 18:13:14
291,7601762,Bairiki Village,75,KI,1621361595,82,1.3292,172.9752,77.0,13.35,2021-05-18 18:13:15
292,4036284,Alofi,1,NU,1621361595,67,-19.0595,-169.9187,79.48,19.98,2021-05-18 18:13:15
293,2017155,Saskylakh,100,RU,1621361595,96,71.9167,114.0833,29.73,15.3,2021-05-18 18:13:15
294,2446796,Bilma,0,NE,1621361596,8,18.6853,12.9164,98.76,8.03,2021-05-18 18:13:16
295,3146487,Raudeberg,100,NO,1621361596,95,61.9875,5.1352,49.78,13.04,2021-05-18 18:13:16
296,1695065,Panlaitan,97,PH,1621361596,74,12.1191,119.8486,84.96,13.06,2021-05-18 18:13:16
297,2308994,Evinayong,99,GQ,1621361597,99,1.4368,10.5512,69.03,2.21,2021-05-18 18:13:17
298,2338660,Yaan,46,NG,1621361597,69,7.3833,8.5667,81.7,9.64,2021-05-18 18:13:17
299,5416005,Cañon City,90,US,1621361598,90,38.441,-105.2424,58.35,3.0,2021-05-18 18:13:18
300,3445026,Vila Velha,0,BR,1621361447,70,-20.3297,-40.2925,79.97,4.0,2021-05-18 18:10:47
301,5768244,Rapid Valley,1,US,1621361598,50,44.0625,-103.1463,79.63,1.99,2021-05-18 18:13:18
302,6171633,Ucluelet,85,CA,1621361523,81,48.9329,-125.5528,53.96,1.01,2021-05-18 18:12:03
303,652977,Keuruu,89,FI,1621361599,66,62.2667,24.7,61.56,3.85,2021-05-18 18:13:19
304,1006984,East London,0,ZA,1621361599,63,-33.0153,27.9116,63.54,6.91,2021-05-18 18:13:19
305,3571913,Marsh Harbour,98,BS,1621361599,67,26.5412,-77.0636,76.28,21.32,2021-05-18 18:13:19
306,3698359,Chicama,68,PE,1621361600,63,-7.8447,-79.1469,66.74,9.64,2021-05-18 18:13:20
307,1056899,Sambava,0,MG,1621361600,83,-14.2667,50.1667,75.9,14.79,2021-05-18 18:13:20
308,107304,Buraidah,0,SA,1621361601,5,26.326,43.975,93.65,10.38,2021-05-18 18:13:21
309,934649,Cap Malheureux,0,MU,1621361601,71,-19.9842,57.6142,75.47,1.01,2021-05-18 18:13:21
310,6149374,Slave Lake,90,CA,1621361601,81,55.2834,-114.769,44.58,8.05,2021-05-18 18:13:21
311,1812256,Dongsheng,99,CN,1621361602,25,39.8161,109.9776,61.34,8.9,2021-05-18 18:13:22
312,3471665,Areal,66,BR,1621361602,68,-22.2306,-43.1056,72.14,4.54,2021-05-18 18:13:22
313,2862118,Norden,17,DE,1621361602,73,53.6,7.2,55.94,4.0,2021-05-18 18:13:22
314,2206874,Waipawa,3,NZ,1621361603,68,-41.4122,175.5153,55.02,12.95,2021-05-18 18:13:23
315,2258378,Loandjili,100,CG,1621361603,82,-4.7561,11.8578,80.15,6.53,2021-05-18 18:13:23
316,1633419,Padang,100,ID,1621361604,82,-0.9492,100.3543,79.14,1.99,2021-05-18 18:13:24
317,3423146,Ilulissat,20,GL,1621361604,39,69.2167,-51.1,44.62,5.75,2021-05-18 18:13:24
318,1806840,Huilong,89,CN,1621361605,83,31.8111,121.655,64.04,6.67,2021-05-18 18:13:25
319,3389822,Salinópolis,69,BR,1621361605,71,-0.6136,-47.3561,82.63,7.74,2021-05-18 18:13:25
320,3408064,Remanso,88,BR,1621361605,38,-9.6179,-42.0831,86.5,4.43,2021-05-18 18:13:25
321,3387423,Sítio Novo do Tocantins,75,BR,1621361606,74,-5.5183,-47.4611,82.33,9.22,2021-05-18 18:13:26
322,2643044,Margate,96,GB,1621361606,60,51.3813,1.3862,57.18,1.01,2021-05-18 18:13:26
323,1637001,Biak,100,ID,1621361606,84,-0.9131,122.8766,76.71,5.84,2021-05-18 18:13:26
324,962367,Richards Bay,18,ZA,1621361445,77,-28.783,32.0377,68.61,13.13,2021-05-18 18:10:45
325,3994469,Ojinaga,1,MX,1621361607,11,29.5667,-104.4167,86.58,12.66,2021-05-18 18:13:27
326,4946620,Palmer,61,US,1621361608,28,42.1584,-72.3287,82.0,4.0,2021-05-18 18:13:28
327,317106,Denizli Province,39,TR,1621361608,44,37.8402,29.0698,76.05,7.09,2021-05-18 18:13:28
328,2332453,Lagos,49,NG,1621361608,75,6.5833,3.75,82.27,7.78,2021-05-18 18:13:28
329,1278969,Along,100,IN,1621361609,99,28.1667,94.7667,69.71,0.87,2021-05-18 18:13:29
330,5972291,Havre-St-Pierre,90,CA,1621361609,93,50.2334,-63.5986,43.16,11.5,2021-05-18 18:13:29
331,3336897,La Rioja,100,ES,1621361609,97,42.25,-2.5,54.48,7.34,2021-05-18 18:13:29
332,1714733,Dingle,100,PH,1621361610,87,10.9995,122.6711,78.26,7.78,2021-05-18 18:13:30
333,5983720,Iqaluit,75,CA,1621361472,68,63.7506,-68.5145,28.13,18.99,2021-05-18 18:11:12
334,5861897,Fairbanks,75,US,1621361405,65,64.8378,-147.7164,54.39,0.0,2021-05-18 18:10:05
335,257122,Methóni,1,GR,1621361610,76,36.8197,21.7049,71.46,12.59,2021-05-18 18:13:30
336,6111862,Port Hardy,75,CA,1621361611,76,50.6996,-127.4199,50.0,6.91,2021-05-18 18:13:31
337,2122262,Palana,100,RU,1621361611,99,59.1167,159.9667,30.67,10.29,2021-05-18 18:13:31
338,3443061,Chui,17,UY,1621361612,52,-33.6971,-53.4616,62.2,7.29,2021-05-18 18:13:32
339,2126123,Chokurdakh,100,RU,1621361612,97,70.6333,147.9167,30.16,8.01,2021-05-18 18:13:32
340,3386213,Touros,42,BR,1621361613,76,-5.1989,-35.4608,81.5,12.08,2021-05-18 18:13:33
341,417594,Shahreza,88,IR,1621361613,30,32.0339,51.8794,72.25,2.53,2021-05-18 18:13:33
342,5563839,Fortuna,75,US,1621361613,62,40.5982,-124.1573,63.48,4.0,2021-05-18 18:13:33
343,3984997,San Quintín,81,MX,1621361614,69,30.4833,-115.95,65.03,19.24,2021-05-18 18:13:34
344,2120591,Tilichiki,100,RU,1621361614,98,60.4667,166.1,30.72,5.41,2021-05-18 18:13:34
345,1268215,Kampil,40,IN,1621361615,48,27.6167,79.2833,82.99,6.71,2021-05-18 18:13:35
346,5924351,Clyde River,90,CA,1621361615,86,70.4692,-68.5914,25.03,3.44,2021-05-18 18:13:35
347,74185,Jiblah,99,YE,1621361615,60,13.9216,44.1467,69.12,2.48,2021-05-18 18:13:35
348,151108,Nyamuswa,62,TZ,1621361616,89,-1.9,34.0167,65.12,0.49,2021-05-18 18:13:36
349,111421,Zarand,14,IR,1621361605,20,30.8127,56.564,76.28,0.89,2021-05-18 18:13:25
350,2517117,Granada,0,ES,1621361616,23,37.1882,-3.6067,82.76,7.0,2021-05-18 18:13:36
351,2077895,Alice Springs,83,AU,1621361378,32,-23.7,133.8833,47.75,7.05,2021-05-18 18:09:38
352,5767918,Pierre,90,US,1621361436,56,44.3683,-100.351,72.52,20.71,2021-05-18 18:10:36
353,2454268,Koutiala,100,ML,1621361617,14,12.3917,-5.4642,104.52,11.95,2021-05-18 18:13:37
354,705809,Kirovsk,47,UA,1621361618,80,48.6375,38.6428,57.65,10.49,2021-05-18 18:13:38
355,5282297,Bethel,20,US,1621361618,31,41.3712,-73.414,80.85,12.66,2021-05-18 18:13:38
356,2702261,Kalmar,75,SE,1621361531,77,56.6616,16.3616,57.13,9.22,2021-05-18 18:12:11
357,3598787,Champerico,19,GT,1621361618,68,14.3,-91.9167,91.94,7.78,2021-05-18 18:13:38
358,2126682,Bilibino,93,RU,1621361619,91,68.0546,166.4372,23.88,3.13,2021-05-18 18:13:39
359,1272140,Dwārka,100,IN,1621361619,66,22.2394,68.9678,84.45,12.21,2021-05-18 18:13:39
360,933726,Hukuntsi,56,BW,1621361620,26,-24.0,21.75,66.43,8.99,2021-05-18 18:13:40
361,5251040,Dunn,75,US,1621361620,49,44.95,-91.8835,76.96,11.5,2021-05-18 18:13:40
362,2121025,Srednekolymsk,16,RU,1621361620,92,67.45,153.6833,32.04,2.24,2021-05-18 18:13:40
363,3391889,Pitimbu,24,BR,1621361621,74,-7.4706,-34.8086,82.99,12.46,2021-05-18 18:13:41
364,2409914,Bonthe,97,SL,1621361621,76,7.5264,-12.505,83.26,9.31,2021-05-18 18:13:41
365,3461425,Ilhabela,68,BR,1621361621,78,-23.7781,-45.3581,69.93,7.49,2021-05-18 18:13:41
366,6166142,Thunder Bay,1,CA,1621361622,36,48.4001,-89.3168,81.0,10.36,2021-05-18 18:13:42
367,3385899,Tutóia,46,BR,1621361622,64,-2.7619,-42.2744,87.78,8.57,2021-05-18 18:13:42
368,2392601,Natitingou,75,BJ,1621361623,32,10.3042,1.3796,91.38,6.71,2021-05-18 18:13:43
369,3520406,La Reforma,24,MX,1621361623,39,18.1,-91.0167,96.42,8.95,2021-05-18 18:13:43
370,1254046,Tura,86,IN,1621361623,94,25.5198,90.2201,73.67,2.15,2021-05-18 18:13:43
371,739598,Sinop Province,70,TR,1621361624,99,41.7711,34.8709,54.79,1.86,2021-05-18 18:13:44
372,3665380,Alvarães,45,BR,1621361624,55,-3.2208,-64.8042,85.87,3.58,2021-05-18 18:13:44
373,300808,Silifke,1,TR,1621361625,74,36.3778,33.9344,69.62,4.05,2021-05-18 18:13:45
374,2013375,Vitim,100,RU,1621361625,65,59.4511,112.5578,29.19,2.68,2021-05-18 18:13:45
375,486894,Subkhankulovo,70,RU,1621361625,69,54.5574,53.8115,64.36,5.39,2021-05-18 18:13:45
376,1683602,Tambilil,100,PH,1621361626,96,5.9622,124.6697,76.55,1.88,2021-05-18 18:13:46
377,5746545,Portland,75,US,1621361370,76,45.5234,-122.6762,59.88,5.01,2021-05-18 18:09:30
378,2027042,Batagay-Alyta,100,RU,1621361626,84,67.8006,130.4114,30.43,14.43,2021-05-18 18:13:46
379,3466980,Caravelas,93,BR,1621361627,58,-17.7125,-39.2481,79.52,7.25,2021-05-18 18:13:47
380,5125771,Manhattan,20,US,1621361627,24,40.7834,-73.9662,82.69,4.61,2021-05-18 18:13:47
381,1218612,Murgab,0,TM,1621361627,10,37.4966,61.9714,78.67,7.14,2021-05-18 18:13:47
382,1273136,Deūlgaon Rāja,100,IN,1621361628,59,20.0167,76.0333,82.54,16.13,2021-05-18 18:13:48
383,4031637,Lavrentiya,90,RU,1621361628,92,65.5833,-171.0,28.44,2.42,2021-05-18 18:13:48
384,2079582,Alyangula,67,AU,1621361629,80,-13.8483,136.4192,76.64,11.18,2021-05-18 18:13:49
385,1274116,Chīpurupalle,22,IN,1621361629,71,18.3,83.5667,84.99,12.46,2021-05-18 18:13:49
386,3939761,Hualmay,28,PE,1621361629,72,-11.0964,-77.6139,69.82,10.49,2021-05-18 18:13:49
387,5847411,Kahului,40,US,1621361630,72,20.8947,-156.47,77.85,17.27,2021-05-18 18:13:50
388,3414079,Olafsvik,10,IS,1621361630,62,64.8945,-23.7142,40.15,11.16,2021-05-18 18:13:50
389,3051969,Győrszemere,12,HU,1621361631,77,47.5526,17.5636,61.02,6.78,2021-05-18 18:13:51
390,4362001,Mayo,0,US,1621361631,43,38.8876,-76.5119,82.2,3.0,2021-05-18 18:13:51
391,558236,Gryazovets,39,RU,1621361632,83,58.88,40.2525,66.45,9.01,2021-05-18 18:13:52
392,2138522,Poya,99,NC,1621361632,79,-21.35,165.15,70.56,6.49,2021-05-18 18:13:52
393,1855612,Nara,96,JP,1621361633,98,34.6851,135.8049,68.5,0.47,2021-05-18 18:13:53
394,2450173,Taoudenni,50,ML,1621361633,6,22.6783,-3.9836,113.59,5.14,2021-05-18 18:13:53
395,3919813,Colomi,73,BO,1621361633,65,-17.35,-65.8667,52.88,3.49,2021-05-18 18:13:53
396,1786455,Yishui,43,CN,1621361634,80,35.7847,118.6281,61.57,5.99,2021-05-18 18:13:54
397,3893629,Coquimbo,90,CL,1621361516,83,-29.9533,-71.3436,60.53,6.82,2021-05-18 18:11:56
398,3945985,Camaná,46,PE,1621361406,76,-16.6228,-72.7111,69.12,8.03,2021-05-18 18:10:06
399,1688781,City of San Pedro,20,PH,1621361635,80,14.35,121.0167,85.35,10.25,2021-05-18 18:13:55
400,2656708,Ayr,20,GB,1621361486,66,55.4627,-4.6339,57.09,14.97,2021-05-18 18:11:26
401,1278990,Allāhganj,45,IN,1621361636,54,27.55,79.6833,82.15,5.46,2021-05-18 18:13:56
402,3347853,Longonjo,2,AO,1621361636,56,-12.9067,15.2533,65.59,1.01,2021-05-18 18:13:56
403,174726,Saravan,34,AM,1621361636,53,39.7196,45.6483,54.25,5.86,2021-05-18 18:13:56
404,60019,Eyl,100,SO,1621361637,76,7.9803,49.8164,83.19,19.66,2021-05-18 18:13:57
405,1798827,Pingdingshan,99,CN,1621361637,69,33.7385,113.3012,65.43,5.44,2021-05-18 18:13:57
406,1489656,Teya,34,RU,1621361637,79,60.3778,92.6267,29.71,3.76,2021-05-18 18:13:57
407,1067565,Beloha,18,MG,1621361638,82,-25.1667,45.05,67.95,10.13,2021-05-18 18:13:58
408,3372472,Vila Franca do Campo,96,PT,1621361638,79,37.7167,-25.4333,68.41,8.23,2021-05-18 18:13:58
409,86049,Jalu,2,LY,1621361639,13,29.0331,21.5482,89.26,9.4,2021-05-18 18:13:59
410,359792,Aswān,0,EG,1621361639,14,24.0934,32.907,92.82,8.79,2021-05-18 18:13:59
411,4552707,Tahlequah,75,US,1621361640,69,35.9154,-94.97,76.51,9.22,2021-05-18 18:14:00
412,2138555,Poum,100,NC,1621361640,74,-20.2333,164.0167,75.4,14.74,2021-05-18 18:14:00
413,5850554,Makakilo City,40,US,1621361468,73,21.3469,-158.0858,77.32,18.86,2021-05-18 18:11:08
414,2911214,Hammelburg,88,DE,1621361641,88,50.1167,9.9,55.72,5.28,2021-05-18 18:14:01
415,1058381,Morondava,1,MG,1621361641,75,-20.2833,44.2833,75.9,13.0,2021-05-18 18:14:01
416,3385935,Tucuruí,73,BR,1621361628,66,-3.7661,-49.6725,85.89,1.39,2021-05-18 18:13:48
417,5364271,Laguna,1,US,1621361642,50,38.421,-121.4238,77.65,3.0,2021-05-18 18:14:02
418,1280037,Shache,98,CN,1621361642,18,38.4167,77.2406,73.47,8.72,2021-05-18 18:14:02
419,5213681,State College,40,US,1621361642,33,40.7934,-77.86,79.83,1.01,2021-05-18 18:14:02
420,148105,Hadrut,16,AZ,1621361643,51,39.52,47.0318,67.57,6.73,2021-05-18 18:14:03
421,462626,Zilair,27,RU,1621361643,63,52.2332,57.4392,60.58,5.21,2021-05-18 18:14:03
422,5847486,Kailua,75,US,1621361475,83,21.4022,-157.7394,78.78,13.8,2021-05-18 18:11:15
423,5503914,Fallon,1,US,1621361644,20,39.4735,-118.7774,76.42,0.0,2021-05-18 18:14:04
424,383388,Siaya,77,KE,1621361644,90,0.0612,34.2882,65.12,2.57,2021-05-18 18:14:04
425,2460954,Araouane,47,ML,1621361645,9,18.9048,-3.5265,108.25,6.55,2021-05-18 18:14:05
426,1791779,Wanning,55,CN,1621361645,87,18.8003,110.3967,81.75,11.45,2021-05-18 18:14:05
427,2033536,Yakeshi,6,CN,1621361646,48,49.2833,120.7333,45.66,3.27,2021-05-18 18:14:06
428,256592,Néa Péramos,0,GR,1621361646,32,38.0076,23.423,78.84,13.35,2021-05-18 18:14:06
429,1507390,Dikson,45,RU,1621361646,92,73.5069,80.5464,17.83,0.65,2021-05-18 18:14:06
430,2181625,Te Anau,100,NZ,1621361647,92,-45.4167,167.7167,45.88,5.44,2021-05-18 18:14:07
431,942511,Vryburg,0,ZA,1621361647,31,-26.9566,24.7284,57.7,6.73,2021-05-18 18:14:07
432,2375255,Bafatá,68,GW,1621361648,26,12.1667,-14.75,98.89,12.73,2021-05-18 18:14:08
433,3151942,Hommelvik,75,NO,1621361648,71,63.4108,10.7942,53.47,6.91,2021-05-18 18:14:08
434,1490256,Talnakh,14,RU,1621361648,89,69.4865,88.3972,10.31,7.09,2021-05-18 18:14:08
435,486015,Susanino,54,RU,1621361649,84,58.1461,41.5872,67.08,8.61,2021-05-18 18:14:09
436,5356012,Healdsburg,1,US,1621361649,44,38.6105,-122.8692,78.91,1.99,2021-05-18 18:14:09
437,3147441,Lindås,84,NO,1621361650,81,60.7381,5.16,50.72,7.87,2021-05-18 18:14:10
438,456506,Priekule,100,LV,1621361650,80,56.4468,21.5897,56.52,5.93,2021-05-18 18:14:10
439,2645198,Kirkwall,90,GB,1621361650,81,58.9848,-2.9587,48.54,9.22,2021-05-18 18:14:10
440,2229798,Kousséri,28,CM,1621361651,14,12.0769,15.0306,100.42,5.17,2021-05-18 18:14:11
441,688127,Yerky,92,UA,1621361651,93,48.9906,30.9882,56.17,7.25,2021-05-18 18:14:11
442,1819729,Hong Kong,51,HK,1621361461,82,22.2855,114.1577,86.38,1.99,2021-05-18 18:11:01
443,159382,Igurubi,82,TZ,1621361652,60,-4.0,33.7,75.25,12.03,2021-05-18 18:14:12
444,1567148,Tam Ky,93,VN,1621361652,92,15.5667,108.4833,82.38,3.24,2021-05-18 18:14:12
445,6137063,Sackville,100,CA,1621361652,71,45.9188,-64.3846,67.86,12.46,2021-05-18 18:14:12
446,2264923,Peniche,88,PT,1621361653,81,39.3558,-9.3811,67.48,19.46,2021-05-18 18:14:13
447,1277247,Bānposh,85,IN,1621361653,42,22.25,84.8,90.91,2.42,2021-05-18 18:14:13
448,5882953,Aklavik,75,CA,1621361654,65,68.2191,-135.0107,47.23,4.61,2021-05-18 18:14:14
449,2057087,Kupang,64,ID,1621361654,84,-10.1667,123.5833,75.97,8.41,2021-05-18 18:14:14
450,1728675,Balabac,98,PH,1621361655,79,7.9868,117.0645,82.04,2.04,2021-05-18 18:14:15
451,2313084,Mangai,100,CD,1621361655,88,-4.05,19.5333,73.22,1.32,2021-05-18 18:14:15
452,3491161,Bull Savanna,20,JM,1621361655,58,17.8868,-77.5902,83.84,15.95,2021-05-18 18:14:15
453,2022143,Khuzhir,100,RU,1621361656,88,53.1939,107.3397,37.72,4.03,2021-05-18 18:14:16
454,2122104,Petropavlovsk-Kamchatskiy,34,RU,1621361656,76,53.0452,158.6483,41.59,11.83,2021-05-18 18:14:16
455,3386177,Trairi,83,BR,1621361496,76,-3.2778,-39.2689,83.14,8.7,2021-05-18 18:11:36
456,5457180,Bernalillo,90,US,1621361657,51,35.05,-106.6673,71.33,17.27,2021-05-18 18:14:17
457,2134814,Sola,90,VU,1621361657,94,-13.8833,167.55,77.67,13.8,2021-05-18 18:14:17
458,1106643,Quatre Cocos,2,MU,1621361658,70,-20.2078,57.7625,75.09,9.33,2021-05-18 18:14:18
459,2122614,Okha,100,RU,1621361658,97,53.5739,142.9478,33.39,8.77,2021-05-18 18:14:18
460,315530,Erciş,9,TR,1621361658,53,39.0287,43.3586,58.6,1.79,2021-05-18 18:14:18
461,1859964,Kaseda-shirakame,100,JP,1621361659,92,31.4167,130.3167,65.55,2.55,2021-05-18 18:14:19
462,3401148,Cururupu,53,BR,1621361659,64,-1.8283,-44.8683,85.48,4.79,2021-05-18 18:14:19
463,104515,Makkah al Mukarramah,2,SA,1621361659,33,21.4267,39.8261,87.8,6.31,2021-05-18 18:14:19
464,1701054,Marawi,100,PH,1621361660,96,7.9986,124.2928,69.66,3.13,2021-05-18 18:14:20
465,3688989,Belén de Umbría,100,CO,1621361660,72,5.2009,-75.8687,68.65,1.45,2021-05-18 18:14:20
466,1045114,Inhambane,20,MZ,1621361661,83,-23.865,35.3833,69.78,4.61,2021-05-18 18:14:21
467,1684803,Tabuk,99,PH,1621361661,86,17.4189,121.4443,75.88,3.94,2021-05-18 18:14:21
468,57000,Hobyo,98,SO,1621361661,78,5.3505,48.5268,81.0,24.11,2021-05-18 18:14:21
469,3839307,Rawson,93,AR,1621361662,53,-43.3002,-65.1023,61.61,22.35,2021-05-18 18:14:22
470,3932145,Pisco,20,PE,1621361662,77,-13.7,-76.2167,68.05,3.44,2021-05-18 18:14:22
471,4722837,Rio Grande City,75,US,1621361662,57,26.3798,-98.8203,87.87,12.71,2021-05-18 18:14:22
472,6316343,Alta Floresta,20,BR,1621361663,43,-9.8756,-56.0861,91.22,6.91,2021-05-18 18:14:23
473,2271968,Aljezur,19,PT,1621361663,77,37.3191,-8.8033,67.17,14.58,2021-05-18 18:14:23
474,6067747,Matagami,1,CA,1621361664,25,49.7502,-77.6328,60.91,4.99,2021-05-18 18:14:24
475,1262392,Musāfir-Khāna,94,IN,1621361664,51,26.3667,81.8,87.48,1.54,2021-05-18 18:14:24
476,480122,Tutayev,52,RU,1621361664,73,57.8853,39.5406,72.88,12.48,2021-05-18 18:14:24
477,235826,Zemio,96,CF,1621361665,85,5.0314,25.1361,74.05,2.95,2021-05-18 18:14:25
478,2514651,Los Llanos de Aridane,20,ES,1621361665,70,28.6585,-17.9182,71.13,13.82,2021-05-18 18:14:25
479,3448227,São Sebastião do Caí,4,BR,1621361666,42,-29.5867,-51.3756,69.64,3.36,2021-05-18 18:14:26
480,223816,Djibouti,62,DJ,1621361666,29,11.5,42.5,85.42,6.8,2021-05-18 18:14:26
481,1502257,Kozhevnikovo,100,RU,1621361666,82,56.2589,83.9714,50.94,8.48,2021-05-18 18:14:26
482,364933,Umm Kaddadah,88,SD,1621361667,9,13.6017,26.6876,89.47,11.97,2021-05-18 18:14:27
483,3413604,Eyrarbakki,66,IS,1621361667,67,63.863,-21.1481,46.45,7.07,2021-05-18 18:14:27
484,1303406,Nyaunglebin,33,MM,1621361667,74,17.95,96.7333,83.32,6.51,2021-05-18 18:14:27
485,2619537,Hvide Sande,13,DK,1621361668,80,56.0045,8.1294,52.09,7.67,2021-05-18 18:14:28
486,1502112,Krasnogorskiy,23,RU,1621361668,81,54.6025,61.231,59.04,12.8,2021-05-18 18:14:28
487,5954718,Flin Flon,1,CA,1621361669,38,54.7682,-101.865,62.44,4.03,2021-05-18 18:14:29
488,2641434,Northam,100,GB,1621361669,88,51.0333,-4.2167,53.02,12.88,2021-05-18 18:14:29
489,4815462,Moundsville,90,US,1621361669,41,39.9203,-80.7431,81.18,1.3,2021-05-18 18:14:29
490,2640006,Portree,81,GB,1621361670,74,57.4129,-6.1942,53.85,4.16,2021-05-18 18:14:30
491,1486321,Yar-Sale,27,RU,1621361670,79,66.8333,70.8333,28.02,7.02,2021-05-18 18:14:30
492,358620,Safaga,0,EG,1621361671,42,26.7292,33.9365,84.24,10.83,2021-05-18 18:14:31
493,1800163,Nanchang,100,CN,1621361671,93,28.6833,115.8833,64.89,0.65,2021-05-18 18:14:31
494,6929460,Panzhihua,69,CN,1621361671,54,26.5851,101.7128,73.98,2.55,2021-05-18 18:14:31
